id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-1527670364,,UF 5.081,5081.0,UF,"Santa Victoria 99, Santa Isabel, Santiago, RM (Metropolitana)",2 a 3 dormitorios|2 baños|56 a 82 m² útiles,https://www.portalinmobiliario.com/MLC-1527670364-edificio-santa-victoria-99-_JM#position%3D39%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:56.218831
MLC-1521225097,,UF 2.278,2278.0,UF,"Compañía De Jesús 1735, Barrio Brasil, Santiago, RM (Metropolitana)",1 dormitorio|1 baño|23 a 38 m² útiles,https://www.portalinmobiliario.com/MLC-1521225097-compania-_JM#position%3D40%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:56.920006
MLC-1600040670,,UF 1.875,1875.0,UF,"Abate Molina S/n, Meiggs, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|20 a 43 m² útiles,https://www.portalinmobiliario.com/MLC-1600040670-edificio-punto-arq-barrio-hipico-_JM#position%3D41%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:57.559357
MLC-2213222946,,UF 2.196,2196.0,UF,"Avenida Manuel Antonio Matta 725, San Diego, Santiago, RM (Metropolitana)",1 a 3 dormitorios|1 a 2 baños|27 a 58 m² útiles,https://www.portalinmobiliario.com/MLC-2213222946-ciudad-matta-_JM#position%3D42%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:58.084617
MLC-1511424571,,UF 2.374,2374.0,UF,"General Jofré 56, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",2 dormitorios|1 a 2 baños|22 a 58 m² útiles,https://www.portalinmobiliario.com/MLC-1511424571-distrito-bustamante-_JM#position%3D43%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:58.725151
MLC-2743413896,,UF 2.158,2158.0,UF,"Arturo Prat 254, Bulnes, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|24 a 53 m² útiles,https://www.portalinmobiliario.com/MLC-2743413896-edificio-ciudadano-prat-_JM#position%3D44%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:59.390078
MLC-2169696998,,UF 2.490,2490.0,UF,"Lira 157, Santa Isabel, Santiago, RM (Metropolitana)",2 dormitorios|1 a 2 baños|29 a 47 m² útiles,https://www.portalinmobiliario.com/MLC-2169696998-edificio-lira-157-_JM#position%3D45%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:59.891169
MLC-2237261958,,UF 2.290,2290.0,UF,"Av. España 333, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)",2 dormitorios|1 a 2 baños|29 a 49 m² útiles,https://www.portalinmobiliario.com/MLC-2237261958-ciudad-espana-_JM#position%3D46%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:36:00.421721
MLC-1609812112,,UF 3.050,3050.0,UF,"Arturo Prat 565, San Diego, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|33 a 50 m² útiles,https://www.portalinmobiliario.com/MLC-1609812112-mosaic-art-_JM#position%3D47%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:36:01.012769
MLC-1054943853,,UF 2.348,2348.0,UF,"Carmen 90, Santa Isabel, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|24 a 46 m² útiles,https://www.portalinmobiliario.com/MLC-1054943853-pop-art-_JM#position%3D48%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:36:01.604994
MLC-1379398425,,UF 2.455,2455.0,UF,"Eleuterio Ramirez 1427, Parque Almagro, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|33 a 57 m² útiles,https://www.portalinmobiliario.com/MLC-1379398425-neo-art-_JM#position%3D1%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:05.036623
MLC-2458098130,,UF 2.895,2895.0,UF,"Sta Victoria 155, Santa Isabel, Santiago, RM (Metropolitana)",1 a 3 dormitorios|1 a 3 baños|31 a 98 m² útiles,https://www.portalinmobiliario.com/MLC-2458098130-santa-victoria-155-_JM#position%3D2%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:05.681942
MLC-2303319246,,UF 2.894,2894.0,UF,"Cóndor 1071, San Diego, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|29 a 47 m² útiles,https://www.portalinmobiliario.com/MLC-2303319246-edificio-santo-_JM#position%3D3%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:06.242409
MLC-2734291544,,UF 2.696,2696.0,UF,"Toesca 2578, Barrio República, Santiago, RM (Metropolitana)",2 dormitorios|1 a 2 baños|33 a 60 m² útiles,https://www.portalinmobiliario.com/MLC-2734291544-edificio-arquitecto-toesca-_JM#position%3D4%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:06.777001
