id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-1532825115,,$ 168.000.000,168000000.0,$,"Victor Manuel Con Placer, Franklin - Biobío, Santiago, RM (Metropolitana)",4 dormitorios|1 baño|108 m² útiles,https://www.portalinmobiliario.com/MLC-1532825115-casa-en-venta-de-4-dorm-en-santiago-_JM#position%3D33%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:02.018984
MLC-2453165848,,$ 319.999.000,319999000.0,$,"Entre Mapocho Y Balmaceda, Parque Los Reyes, Santiago, RM (Metropolitana)",4 dormitorios|2 baños|160 m² útiles,https://www.portalinmobiliario.com/MLC-2453165848-casa-en-venta-de-4-dorm-en-santiago-_JM#position%3D34%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:02.311139
MLC-1541407573,,UF 3.800,3800.0,UF,"Carmen Con Maule, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 dormitorios|1 baño|160 m² útiles,https://www.portalinmobiliario.com/MLC-1541407573-casa-en-venta-de-4-dorm-en-santiago-_JM#position%3D35%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:02.725828
MLC-2660193308,,$ 145.000.000,145000000.0,$,"Artemio Gutiérrez 1800 - 2100, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 dormitorios|1 baño|120 m² útiles,https://www.portalinmobiliario.com/MLC-2660193308-casa-en-barrio-tradicional-de-matta-sur-_JM#position%3D36%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:03.036615
MLC-1541050363,,$ 90.000.000,90000000.0,$,"Jose Miguel Carrera 550,casa 2, Santiago Centro, Sector Metro Toesca 550, Ejército - Toesca, Santiago, RM (Metropolitana)",3 dormitorios|1 baño|50 m² útiles,https://www.portalinmobiliario.com/MLC-1541050363-venta-de-casa-en-el-centro-de-santiago-_JM#position%3D37%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:03.351104
MLC-2421692170,,UF 6.600,6600.0,UF,"Grajales 2470, Santiago, Región Metropolitana, Chile, Barrio República, Santiago, RM (Metropolitana)",4 dormitorios|2 baños|115 m² útiles,https://www.portalinmobiliario.com/MLC-2421692170-casa-solida-calle-grajales-_JM#position%3D38%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:03.696214
MLC-2746550422,,$ 158.999.999,158999999.0,$,,3 dormitorios|1 baño|96 m² útiles,https://www.portalinmobiliario.com/MLC-2746550422-oportunidad-av-almirante-blanco-encalada-uchile-club-hipico-_JM#position%3D39%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:03.992150
MLC-1531657911,,$ 260.000.000,260000000.0,$,"Avendida Portugal Con Ñuble, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",7 dormitorios|2 baños,https://www.portalinmobiliario.com/MLC-1531657911-casa-en-venta-de-7-dorm-2-banos-5-bodegas-_JM#position%3D40%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:04.345989
MLC-2482055624,,$ 109.999.000,109999000.0,$,"Madrid 993, Santiago, Región Metropolitana, Chile, Barrio Diez de Julio, Santiago, RM (Metropolitana)",5 dormitorios|2 baños|170 m² útiles,https://www.portalinmobiliario.com/MLC-2482055624-casa-av-matta-madrid-premodelar-215m2-5d3b-solo-efectivo-_JM#position%3D41%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:04.685075
MLC-1528850539,,UF 10.557,10557.0,UF,,15 dormitorios|4 baños|600 m² útiles,https://www.portalinmobiliario.com/MLC-1528850539-casa-oficina-barrio-republica-15-of-dormitorios-_JM#position%3D42%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:04.965027
MLC-2733340468,,$ 300.000.000,300000000.0,$,"Casa Amplia De 320 M2 Rafael Sotomayor/metro Cumming, Barrio Yungay, Santiago, RM (Metropolitana)",14 dormitorios|6 baños|300 m² útiles,https://www.portalinmobiliario.com/MLC-2733340468-casa-en-venta-de-14-dorm-san-pablorafael-sotomayor-_JM#position%3D43%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:05.300665
MLC-1514025417,,UF 5.448,5448.0,UF,,5 dormitorios|1 baño|206 m² útiles,https://www.portalinmobiliario.com/MLC-1514025417-casa-en-venta-de-5-dormitorios-en-santiago-_JM#position%3D44%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:05.574564
MLC-2458522874,,UF 10.500,10500.0,UF,,17 dormitorios|6 baños|112 m² útiles,https://www.portalinmobiliario.com/MLC-2458522874-edificio-patrimonial-en-venta-de-17-dorm-en-santiago-_JM#position%3D45%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:05.865507
MLC-2692732888,,$ 235.000.000,235000000.0,$,,3 dormitorios|2 baños|144 m² útiles,https://www.portalinmobiliario.com/MLC-2692732888-casa-en-venta-de-3-dorm-en-santiago-_JM#position%3D46%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:06.202118
MLC-2748950002,,$ 42.000.000,42000000.0,$,,2 dormitorios|1 baño|30 m² útiles,https://www.portalinmobiliario.com/MLC-2748950002-casa-2d-1b-en-cite-martinez-de-rozas-2454-en-santiago-_JM#position%3D47%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:06.465654
MLC-1536764023,,$ 205.000.000,205000000.0,$,,7 dormitorios|3 baños|172 m² útiles,https://www.portalinmobiliario.com/MLC-1536764023-excelente-estado-i-ideal-inversionistas-_JM#position%3D48%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:06.698497
