id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-2750979088,,$ 400.000,400000.0,$,"Bío Bío 1381, Franklin - Biobío, Santiago, RM (Metropolitana)",2 dormitorios|1 baño|40 m² útiles,https://www.portalinmobiliario.com/MLC-2750979088-casa-independiente-2-dorm-1-bano-cocina-living-comedor-_JM#position%3D13%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:50.866527
MLC-1537758541,,$ 750.000,750000.0,$,,5 dormitorios|3 baños|150 m² útiles,https://www.portalinmobiliario.com/MLC-1537758541-casa-solo-para-comercio-en-arriendo-_JM#position%3D14%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:51.146289
MLC-2750825238,,$ 3.000.000,3000000.0,$,,11 dormitorios|5 baños|354 m² útiles,https://www.portalinmobiliario.com/MLC-2750825238-en-arriendo-gran-casa-comercial-50379-_JM#position%3D15%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:51.436513
MLC-1534969707,,UF 80,80.0,UF,"Se Arrienda Casa Destino Comercial, Dieciocho, Santiago, RM (Metropolitana)",7 dormitorios|4 baños|418 m² útiles,https://www.portalinmobiliario.com/MLC-1534969707-casa-comercial-en-arriendo-en-santiago-centro-48446-_JM#position%3D16%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:51.792231
MLC-1536392421,,$ 880.000,880000.0,$,,4 dormitorios|2 baños|170 m² útiles,https://www.portalinmobiliario.com/MLC-1536392421-arriendo-casa-oficina-ggana-san-diego-48805-_JM#position%3D17%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:52.107100
MLC-1534230869,,UF 135,135.0,UF,"Avenida Portugal, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",7 dormitorios|2 baños|110 m² útiles,https://www.portalinmobiliario.com/MLC-1534230869-pedro-leon-ugalde-3654-_JM#position%3D18%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:52.477645
MLC-1541860383,,UF 90,90.0,UF,"Avenida Matta 1420, Parque O'Higgins, Santiago, RM (Metropolitana)",1.350 m² totales,https://www.portalinmobiliario.com/MLC-1541860383-excelente-terreno-destino-comercial-alto-transito-inmobil-_JM#position%3D19%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:52.841634
MLC-2732953324,,UF 22,22.0,UF,"Matias Cousiño, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|20 m² útiles,https://www.portalinmobiliario.com/MLC-2732953324-se-arrienda-local-comercial-santiago-centro-u-de-chile-_JM#position%3D20%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:53.178089
MLC-1529607243,,$ 950.000,950000.0,$,"Entre Pedro Lagos Y Maule, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",6 dormitorios|2 baños|136 m² útiles,https://www.portalinmobiliario.com/MLC-1529607243-casa-en-arriendo-de-6-dorm-en-santiago-_JM#position%3D21%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:53.532698
MLC-2756542074,,$ 1.300.000,1300000.0,$,"Ventura Lavalle 436, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 dormitorios|4 baños|200 m² útiles,https://www.portalinmobiliario.com/MLC-2756542074-arriendo-espectacular-casa-metro-matta-linea-3-_JM#position%3D22%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:54.045742
