id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-1538981903,,UF 43,43.0,UF,"Santo Domingo / Manuel Rodriguez. Metro Santa Ana, Barrio Brasil, Santiago, RM (Metropolitana)",2 baños|54 m² útiles,https://www.portalinmobiliario.com/MLC-1538981903-local-comercial-manuel-rodriguez-metro-santa-ana-_JM#position%3D18%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:58.326540
MLC-2752537798,,UF 972,972.0,UF,"Paseo Puente / San Pablo, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",3 baños|1.620 m² útiles,https://www.portalinmobiliario.com/MLC-2752537798-edificio-comercial-paseo-puente-con-san-pablo-cal-y-canto-_JM#position%3D19%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:58.608504
MLC-2752641080,,UF 366,366.0,UF,"San Pablo / Paseo Puente, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",2 baños|611 m² útiles,https://www.portalinmobiliario.com/MLC-2752641080-local-611-m2-2-plantas-paseo-puente-con-san-pablo-_JM#position%3D20%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:58.853901
MLC-2752602772,,UF 316,316.0,UF,"Paseo Puente / San Pablo., Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|528 m² útiles,https://www.portalinmobiliario.com/MLC-2752602772-edificio-comercial-paseo-puentesan-pablo-metro-cal-y-canto-_JM#position%3D21%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:59.142169
MLC-2752589778,,UF 74,74.0,UF,,1 baño|124 m² útiles,https://www.portalinmobiliario.com/MLC-2752589778-ediificio-comercial-paseo-puente-con-san-pablo-santiago-_JM#position%3D22%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:59.482076
MLC-1539340335,,UF 29,29.0,UF,,1 baño|37 m² útiles,https://www.portalinmobiliario.com/MLC-1539340335-local-comercial-en-zenteno-sector-10-de-julio-_JM#position%3D23%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:59.725739
MLC-2747580866,,UF 136,136.0,UF,"Copiapo / Zenteno / Nataniel, Parque Almagro, Santiago, RM (Metropolitana)",1 baño|170 m² útiles,https://www.portalinmobiliario.com/MLC-2747580866-local-comercial-zenteno-con-copiapo-santiago-_JM#position%3D24%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:59.987630
MLC-1539352235,,UF 37,37.0,UF,"Parque Almagro, Parque Almagro, Santiago, RM (Metropolitana)",1 baño|46 m² útiles,https://www.portalinmobiliario.com/MLC-1539352235-arriendo-local-comercial-en-plaza-zenteno-en-santiago-_JM#position%3D25%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:00.282308
MLC-2747543262,,UF 56,56.0,UF,,1 baño|71 m² útiles,https://www.portalinmobiliario.com/MLC-2747543262-local-comercial-parque-almagro-zenteno-copiapo-retail-_JM#position%3D26%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:00.589269
MLC-2747509526,,UF 41,41.0,UF,,1 baño|53 m² útiles,https://www.portalinmobiliario.com/MLC-2747509526-local-comercial-zentenocopiapo-metro-parque-almagro-_JM#position%3D27%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:00.877283
MLC-1538995445,,UF 210,210.0,UF,"Amunategui / Catedral, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",2 baños|422 m² útiles,https://www.portalinmobiliario.com/MLC-1538995445-local-comercial-amunateguicatedral-metro-santa-ana-_JM#position%3D28%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:01.166040
MLC-1539033233,,UF 28,28.0,UF,,1 baño|36 m² útiles,https://www.portalinmobiliario.com/MLC-1539033233-local-comercial-en-arriendo-en-santiago-metro-santa-ana-_JM#position%3D29%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:01.467642
MLC-1506226101,,$ 700.000,700000.0,$,"San Antonio 140, Local 102, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|13 m² útiles,https://www.portalinmobiliario.com/MLC-1506226101-paseo-san-agustin-local-102-_JM#position%3D30%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:01.758510
MLC-1369286257,,$ 9.000.000,9000000.0,$,"Moneda 877, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",5 baños|522 m² útiles,https://www.portalinmobiliario.com/MLC-1369286257-san-antonio-moneda-_JM#position%3D31%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:02.046989
MLC-2255741354,,UF 80,80.0,UF,,1 baño|250 m² útiles,https://www.portalinmobiliario.com/MLC-2255741354-local-comercial-sector-san-diego-avenida-matta-_JM#position%3D32%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:02.296252
MLC-2137516132,,UF 29,29.0,UF,,1 baño|37 m² útiles,https://www.portalinmobiliario.com/MLC-2137516132-local-comercial-en-arriendo-en-nataniel-cox-_JM#position%3D33%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:02.556514
MLC-2736712224,,UF 137,137.0,UF,"Metro Los Heroes | Local En Venta | Santiago | One Propiedades, Franklin - Biobío, Santiago, RM (Metropolitana)",6 baños|251 m² útiles,https://www.portalinmobiliario.com/MLC-2736712224-local-comercial-en-arriendo-en-santiago-_JM#position%3D34%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:02.852945
MLC-2674700038,,UF 36,36.0,UF,"Libertad 1 - 300, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)",1 baño|68 m² útiles,https://www.portalinmobiliario.com/MLC-2674700038-local-comercial-edificio-libertad-barrio-meiggs-_JM#position%3D35%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:03.123382
MLC-2736763736,,UF 137,137.0,UF,,7 baños|251 m² útiles,https://www.portalinmobiliario.com/MLC-2736763736-local-comercial-en-arriendo-en-santiago-_JM#position%3D36%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:03.394616
MLC-1517715841,,UF 48,48.0,UF,,1 baño|94 m² útiles,https://www.portalinmobiliario.com/MLC-1517715841-local-comercial-edificio-libertad-barrio-meiggs-_JM#position%3D37%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:03.652545
MLC-2670014404,,UF 53,53.0,UF,,1 baño|105 m² útiles,https://www.portalinmobiliario.com/MLC-2670014404-local-comercial-edificio-libertad-barrio-meiggs-_JM#position%3D38%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:03.916423
MLC-2335214480,,UF 18,18.0,UF,"San Antonio Con Esmeralda, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|36 m² útiles,https://www.portalinmobiliario.com/MLC-2335214480-local-comercial-en-arriendo-en-santiago-_JM#position%3D39%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:42:04.242120
