id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-2303326904,,UF 148,148.0,UF,"Nueva York / Alameda, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",7 baños|425 m² útiles,https://www.portalinmobiliario.com/MLC-2303326904-oficina-en-arriendo-en-santiago-_JM#position%3D27%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:47.170413
MLC-2747542328,,UF 28,28.0,UF,,4 baños|200 m² útiles,https://www.portalinmobiliario.com/MLC-2747542328-unica-habilitada-con-200-mts-metro-u-de-chile-_JM#position%3D28%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:47.399965
MLC-2731964096,,UF 8,8.0,UF,"Agustinas / Remodelada / Teatro Municipal De Stgo. / Metro, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|25 m² útiles,https://www.portalinmobiliario.com/MLC-2731964096-oficina-en-arriendo-en-santiago-agustinas-remodelada-_JM#position%3D29%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:47.686829
MLC-2308050988,,$ 750.000,750000.0,$,"Dr. Sótero Del Río 508, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",2 baños|55 m² útiles,https://www.portalinmobiliario.com/MLC-2308050988-arriendo-oficina-stgo-centro-2-privados-1-bano-_JM#position%3D30%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:47.945116
MLC-2732054058,,UF 8,8.0,UF,,1 baño|25 m² útiles,https://www.portalinmobiliario.com/MLC-2732054058-oficina-en-arriendo-en-santiago-agustinas-remodelada-_JM#position%3D31%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:48.216290
MLC-1466235335,,UF 56,56.0,UF,"Ahumada / Moneda, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",7 baños|400 m² útiles,https://www.portalinmobiliario.com/MLC-1466235335-gran-oportunidad-metro-universidad-de-chile-_JM#position%3D32%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:48.492717
MLC-2556051890,,UF 65,65.0,UF,,4 baños|200 m² útiles,https://www.portalinmobiliario.com/MLC-2556051890-oficina-en-arriendo-en-santiago-_JM#position%3D33%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:48.749914
MLC-1540167959,,$ 360.000,360000.0,$,"Padre Mariano - Oportunidad!!, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|30 m² útiles,https://www.portalinmobiliario.com/MLC-1540167959-padre-mariano-oportunidad-_JM#position%3D34%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:49.014901
MLC-1522763619,,UF 30,30.0,UF,,2 baños|110 m² útiles,https://www.portalinmobiliario.com/MLC-1522763619-magnifica-oficina-bellas-artes-_JM#position%3D35%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:49.312894
MLC-2556090814,,UF 110,110.0,UF,,7 baños|870 m² útiles,https://www.portalinmobiliario.com/MLC-2556090814-se-arrienda-oficina-en-santiago-centro-_JM#position%3D36%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:49.619462
